lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
6777541,1.243225292,31120.64884,3.004522311,1.243225292,4,25032.1887842
6777549,0.833922922,16227.40672,1.96910287,0.833922922,4,19459.1154606
6777573,0.655386451,22679.28592,1.198577044,0.655386451,4,34604.4414967
6777603,0.786308392,15907.10297,1.816148803,0.786308392,4,20230.1098632
6777789,3.34821471,701063.703,8.660463298,3.34821471,4,209384.319368
7687503,3.672565763,1639417.97,9.852062617,3.672565763,4,446395.821451
7687541,0.351353704,21396.98031,0.788557227,0.351353704,4,60898.6940063
7687549,3.111659691,289938.639,6.004675995,3.111659691,4,93178.1364909
7687555,1.134035538,60643.43175,2.768896253,1.134035538,4,53475.7777432
7687579,1.054536832,95305.68667,2.203396546,1.054536832,4,90376.8213009
7687589,0.278795799,3501.609378,0.585855727,0.278795799,4,12559.767763
6764644,0.385499161,4247.702427,0.726973483,0.385499161,4,11018.7034482
6093383,2.93502782,404383.1798,6.969370847,2.93502782,4,137778.297015
6093397,4.002981213,708009.9045,10.15732028,4.002981213,4,176870.652701
9344145,0.388989991,28846.10082,0.894653155,0.388989991,4,74156.4107802
9344169,1.037551399,11866.53743,2.049114177,1.037551399,4,11437.0580865
9344175,0.463720089,20664.92833,0.776300745,0.463720089,4,44563.3668694
7687827,4.509775904,2817996.818,11.31767274,4.509775904,4,624864.074823
7687839,1.325575233,117774.3418,2.709812133,1.325575233,4,88847.7006104
6110089,3.384094543,1181929.469,10.13601138,3.384094543,4,349260.182817
6110099,2.638962704,106450.547,4.684806882,2.638962704,4,40338.0271233
6110155,0.410025739,5188.420181,0.977608726,0.410025739,4,12653.8892699
6110375,0.684680813,7658.504854,1.51038651,0.684680813,4,11185.5136217
6110377,0.568436698,5916.333962,1.172638296,0.568436698,4,10408.0775942
6110419,1.518890707,45645.07366,3.499241483,1.518890707,4,30051.5970177
6110437,4.007759663,526024.975,10.09673616,4.007759663,4,131251.625366
6110593,0.63098863,13839.09102,1.320497803,0.63098863,4,21932.3971889
6110599,1.1605217860000001,46868.39024,2.883735679,1.1605217860000001,4,40385.6151032
9326068,0.633523258,13506.94454,1.460937959,0.633523258,4,21320.3598528
9326076,2.95345796,228801.5679,6.150728156,2.95345796,4,77469.0332477
9326082,0.747706754,8868.071052,1.538796533,0.747706754,4,11860.3600478
9326100,4.419251486,253243.1965,8.511505656,4.419251486,4,57304.5384385
9326252,1.239213462,28031.05326,2.5565731,1.239213462,4,22620.0288529
9326268,1.511324868,61275.15323,4.142717843,1.511324868,4,40544.0043908
9326286,0.298823488,15728.9853,0.755802009,0.298823488,4,52636.3778841
9326448,6.642134972,4067989.007,16.4305078,6.642134972,4,612452.004412
9326456,0.523621431,6843.204093,1.063829901,0.523621431,4,13068.9875043
9326464,1.28840632,40599.94601,3.08492007,1.28840632,4,31511.75147
9326466,0.595718397,19012.75171,1.423769892,0.595718397,4,31915.6660977
6095387,0.576709273,7805.016424,1.324451419,0.576709273,4,13533.7142063
6105319,3.432285374,185336.5758,6.97070121,3.432285374,4,53998.0174149
6098135,2.647441047,666393.2423,7.66314155,2.647441047,4,251712.213139
6106625,6.452370611,1589981.312,15.6888197,6.452370611,4,246418.163403
7689651,1.197788047,33201.63466,2.853051883,1.197788047,4,27719.1293698
7689793,1.842737387,40513.10886,4.268014306,1.842737387,4,21985.2916249
6779827,2.440281563,34476.18034,5.001537801,2.440281563,4,14127.9489662
6106545,1.506221544,108305.2391,3.223168827,1.506221544,4,71905.2597939
6107823,0,0,0,0.45,13,4584.81616965
6108337,0,0,0,0.45,13,3580.74746718
9331748,11.31887226,33815275.14,32.88185099,11.31887226,4,2987512.72086
9343103,1.497054879,108398.735,3.009232146,1.497054879,4,72407.9732483
10102020,1.705688264,87156.99495,3.49142975,1.705688264,4,51097.841024
10102024,1.183361055,72205.7781,2.256088304,1.183361055,4,61017.5341218
10102030,5.889653848,972711.9645,12.60589297,5.889653848,4,165156.059091
10103440,3.029029334,204622.2802,5.960443018,3.029029334,4,67553.7686413
10103454,6.237767283,2536527.092,15.22572709,6.237767283,4,406640.231878
10294104,6.937296311,844159.8775,14.18751007,6.937296311,4,121684.278399
10294106,5.645335818,466580.7269,12.97290679,5.645335818,4,82648.9055056
10294130,1.862557009,221762.3443,4.336297757,1.862557009,4,119063.383064
10294134,2.060848704,72021.45424,4.539523228,2.060848704,4,34947.4770596
10294136,2.479850457,153406.6371,5.897547625,2.479850457,4,61861.2472022
10294140,2.618460855,224343.2829,5.414875471,2.618460855,4,85677.5372802
10294144,2.903141156,2019925.1,7.388939556,2.903141156,4,695772.297335
10294146,2.83789933,611978.3793,7.184109059,2.83789933,4,215644.854281
10294148,4.012145644,388415.9146,8.702193062,4.012145644,4,96810.0329158
10294156,4.663685804,1510109.787,12.28556495,4.663685804,4,323801.756501
10294184,4.754269787,851917.7848,10.80219272,4.754269787,4,179190.04571
10294196,0.502614209,7172.310499,1.14174859,0.502614209,4,14270.0103264
10294200,0.206007369,1750.13346,0.428898307,0.206007369,4,8495.49080234
10294208,3.38992205,361110.0308,7.109073816,3.38992205,4,106524.580892
6779613,0.083496771,677.3835265,0.176905959,0.083496771,4,8112.69261234
6779625,0.471772471,4733.648078,1.035803388,0.471772471,4,10033.7529516
6779773,1.568629519,62090.06922,3.56244922,1.568629519,4,39582.368483
7699806,2.572032339,114637.592,5.898006058,2.572032339,4,44570.8179881
7699880,4.099966442,1805636.389,9.807301402,4.099966442,4,440402.713732
9328416,5.248687482,2580084.579,13.23255289,5.248687482,4,491567.592315
9342429,0.910375936,54340.11227,2.013020593,0.910375936,4,59689.7467691
4573477,5.645084113,1371360.943,14.19982497,5.645084113,4,242930.117667
4573527,4.14058378,1640039.016,11.04500502,4.14058378,4,396088.750142
7689289,0,0,0,0.45,13,6880.62568847
7689295,1.260982256,39084.36206,3.332390823,1.260982256,4,30995.1738973
7689297,0,0,0,0.45,13,8772.76783106
7689309,4.240817047,6519142.751,13.6181284,4.240817047,4,1537237.43727
7689313,0.971961954,35955.86239,1.855888507,0.971961954,4,36993.0813287
7689315,0,0,0,0.45,13,6693.04617276
7689341,3.827946885,8340985.934,11.01275788,3.827946885,4,2178971.31158
7689343,0,0,0,0.45,13,8054.59704023
7689345,1.652340613,270360.8769,3.629388362,1.652340613,4,163622.973791
7689347,0.618498561,12154.85331,1.322803606,0.618498561,4,19652.2003003
7689359,0.156431078,1526.124931,0.3249089,0.156431078,4,9755.88921681
7689361,0.518583409,8091.849074,1.181286507,0.518583409,4,15603.7557862
7689373,1.997234986,104014.631,3.129223438,1.997234986,4,52079.3049433
7689385,1.743076991,24618.70283,3.629639405,1.743076991,4,14123.7021558
7689407,1.406104177,12054.69517,2.935579926,1.406104177,4,8573.1138727
7689413,0.617638921,10453.98022,1.334119147,0.617638921,4,16925.7183288
7689429,3.999568381,3477753.092,9.377046266,3.999568381,4,869532.111002
7689433,0.150860217,6338.290724,0.354935657,0.150860217,4,42014.3264584
7689435,0.206533315,7391.612225,0.502441634,0.206533315,4,35788.9571266
7689441,0.509243171,50340.66362,0.938368593,0.509243171,4,98853.8819823
7697796,1.062234667,14777.68209,2.099121554,1.062234667,4,13911.878363
22223079,0.259346276,3847.52106,0.522315174,0.259346276,4,14835.4642594
7697808,2.321302875,264726.4646,5.316203022,2.321302875,4,114042.253184
22223083,0.63365005,13520.19852,1.361424973,0.63365005,4,21337.0101691
22223085,0.124240307,1259.210772,0.258929747,0.124240307,4,10135.2856649
7697814,0.948795436,15091.12399,2.027176851,0.948795436,4,15905.5630282
22223087,0.865324537,8447.621531,1.795618427,0.865324537,4,9762.37076231
7697824,0.417965868,17226.53415,0.752224026,0.417965868,4,41215.1694938
7697828,2.132862112,79358.24437,3.939047163,2.132862112,4,37207.4039533
7697838,0.269530148,2390.252759,0.567630308,0.269530148,4,8868.22481834
7697852,1.284933602,24855.78336,2.967232565,1.284933602,4,19344.0231043
7697854,0.015773521,178.7372102,0.037223557,0.02,2,11331.4782492
7697858,0.549106189,12267.01545,1.269627295,0.549106189,4,22339.9715155
7697870,0.79636744,25689.50783,1.697868549,0.79636744,4,32258.3343508
7697874,1.060404877,12095.38613,2.132744314,1.060404877,4,11406.386372
7697876,0.181591749,2839.787196,0.382802271,0.181591749,4,15638.3043543
7697884,0.606063431,6606.095892,1.219171554,0.606063431,4,10900.0111199
7697888,0.390432668,6295.110303,0.785433923,0.390432668,4,16123.4252513
7697890,0.578682149,24265.82617,1.491798624,0.578682149,4,41932.9043533
7697898,0.606661322,11178.14415,1.264357277,0.606661322,4,18425.6747735
22223139,0.418008961,13602.42747,0.98148564,0.418008961,4,32541.0009681
22223175,0,0,0,0.45,13,7464.10800924
22223189,0.268867621,6691.470337,0.59456264,0.268867621,4,24887.6059556
22223191,0.662473178,6352.079816,1.288626765,0.662473178,4,9588.42944105
22223209,1.511124682,16301.89641,3.252937921,1.511124682,4,10787.9200038
22223213,0.788812482,13436.91826,1.529716801,0.788812482,4,17034.3563089
22223349,0.894137558,12668.68122,1.898557142,0.894137558,4,14168.607354
22223361,0.954104518,23050.39264,1.81865721,0.954104518,4,24159.2078453
22223387,0.27538207,2571.318495,0.498847897,0.27538207,4,9337.27923345
7699100,0,0,0,0.45,13,7569.9233809
7699104,2.053767603,147927.1837,4.734733675,2.053767603,4,72027.221898
7699110,1.051591097,15228.0001,2.130008731,1.051591097,4,14480.9116285
7699114,0.241912296,35536.04174,0.445865463,0.241912296,4,146896.399371
7699150,0.193437301,3021.326707,0.341984626,0.193437301,4,15619.155418
7699160,0.818479886,64139.69001,2.17975763,0.818479886,4,78364.4064696
7699162,0.865849281,20794.65108,1.791181932,0.865849281,4,24016.47165
7699168,1.434364224,121837.2941,3.022095594,1.434364224,4,84941.6799274
7699192,5.266263889,10969524.96,16.82137024,5.266263889,4,2082980.561
7699200,0.662194366,52252.09515,1.159076575,0.662194366,4,78907.4913502
7699218,0.690243278,18779.52038,1.538448268,0.690243278,4,27207.0968562
7699224,0.801370443,17913.56549,1.085252481,0.801370443,4,22353.6566453
7699228,-9998,-9998,-9998,-9998,0,-9998
7699232,0.645674516,56768.97353,1.206732091,0.645674516,4,87921.9623512
7699234,0,0,0,0.45,13,4848.30215943
7699236,0.472044914,10194.95879,0.939555838,0.472044914,4,21597.4295674
7699240,0.71717668,18615.20955,1.814029695,0.71717668,4,25956.2379596
7699246,1.061038347,23822.75451,2.192883978,1.061038347,4,22452.2975155
7699278,0,0,0,0.45,13,4960.36516575
7699280,0.448634528,9798.870706,0.980281798,0.448634528,4,21841.5313087
7699286,1.466734525,23481.1683,3.11703764,1.466734525,4,16009.1505354
7699288,0.99336914,18403.29926,2.216142999,0.99336914,4,18526.136211
7699290,0.849382848,62947.85729,1.387751312,0.849382848,4,74110.1112418
7699292,0.379886894,4782.471927,0.803320924,0.379886894,4,12589.2030893
7699304,0,0,0,0.45,13,3517.89017453
7699312,1.563549175,330072.734,3.645485095,1.563549175,4,211104.801517
7699320,0,0,0,0.45,13,3396.81963652
7701740,0.678252084,34915.54076,1.223271903,0.678252084,4,51478.7144436
7701748,1.569093767,41949.87093,3.860021938,1.569093767,4,26735.0964502
7701750,1.952194858,639139.3525,5.002737647,1.952194858,4,327395.21455
7701762,1.264845092,121721.6774,2.471575875,1.264845092,4,96234.4460263
7701768,0.666629783,10534.60027,1.587129403,0.666629783,4,15802.774414
7701790,2.051016508,48478.39539,5.40957207,2.051016508,4,23636.293678000002
7701800,0.533520303,5583.884828,1.213691557,0.533520303,4,10466.1121993
7701804,-9998,-9998,-9998,-9998,0,-9998
7701808,2.435441811,219979.4693,5.406214301,2.435441811,4,90324.2695764
7710818,0,0,0,0.45,13,5817.68114715
10101972,0.929742198,27301.32502,2.241144194,0.929742198,4,29364.3936798
10101978,0.64504914,110861.5042,1.46039083,0.64504914,4,171865.215713
10101982,2.672509657,209508.406,5.771855,2.672509657,4,78393.8796976
10101984,0.963096047,21710.77301,2.354927084,0.963096047,4,22542.6874319
10101992,1.038685473,31635.98122,2.454833444,1.038685473,4,30457.70652
10102002,1.456076641,34728.95814,3.727692983,1.456076641,4,23851.0552283
10102008,1.613432227,34490.46005,3.674160128,1.613432227,4,21377.0769054
10102010,0.587046535,50127.24599,1.066881003,0.587046535,4,85388.8784622
10102018,1.511468845,123624.2899,2.463235474,1.511468845,4,81790.8311746
6108197,2.692808758,91707.55455,7.103479646,2.692808758,4,34056.4636533
6109891,1.387409149,24841.61099,2.531333308,1.387409149,4,17905.036354
9326072,5.386595501,595476.495,11.80294223,5.386595501,4,110547.840315
9326074,2.627347985,146440.4052,6.485970318,2.627347985,4,55736.9358101
9326462,0.137910828,2243.566632,0.316248352,0.137910828,4,16268.2322251
9342991,4.359957367,599211.9993,9.435129037,4.359957367,4,137435.271966
9343051,1.768836938,171508.676,2.789166356,1.768836938,4,96961.2950324
9343185,1.574615748,247637.611,3.627899245,1.574615748,4,157268.61344
9342925,1.14910871,97274.04997,2.205853295,1.14910871,4,84651.7343345
9342955,2.194571043,758831.9302,5.853950295,2.194571043,4,345776.885763
7699322,0,0,0,0.45,13,3799.43649683
7699404,1.154377198,281887.3949,2.569703665,1.154377198,4,244190.019275
6777459,2.489227252,101983.2607,5.501250867,2.489227252,4,40969.8472636
6777469,1.654026585,621658.9033,4.478796124,1.654026585,4,375845.775582
7687539,3.205428353,1835197.842,6.792465769,3.205428353,4,572528.053356
6094425,3.075456738,465023.8258,6.103720455,3.075456738,4,151204.795389
6095253,2.520494545,42950.21493,5.544977175,2.520494545,4,17040.3939076
6095525,5.532906306,1459970.333,15.93198112,5.532906306,4,263870.41925
6097811,2.92175828,176481.8599,5.637364733,2.92175828,4,60402.6229818
6106823,3.265122004,915348.3669,8.260911431,3.265122004,4,280341.249988
7697908,0.654806197,63657.68368,1.177688364,0.654806197,4,97216.0917389
6106475,2.8298372,388643.4784,5.591819509,2.8298372,4,137337.748585
6106491,2.624598857,651106.2331,6.358301347,2.624598857,4,248078.392247
6107767,0.391414806,14901.25499,0.893933396,0.391414806,4,38070.239208
6108365,0.247673641,9481.889478,0.571941097,0.247673641,4,38283.8046704
6110575,1.719245063,35272.34412,4.158955166,1.719245063,4,20516.1797132
7701600,0,0,0,0.45,13,6139.4738823
7701686,-9998,-9998,-9998,-9998,0,-9998
7701712,0.845720364,20361.12897,1.67495325,0.845720364,4,24075.4814388
7699422,0.862975026,19345.68217,1.988884872,0.862975026,4,22417.4279871
7699424,2.652908688,520402.8236,5.410217919,2.652908688,4,196163.096361
7699442,0.567252769,19111.67135,1.20331439,0.567252769,4,33691.6349502
7699446,2.138405733,127805.56,4.009465548,2.138405733,4,59766.749415
7699458,0.73007866,7891.795139,1.424376585,0.73007866,4,10809.5121266
7699468,1.14211156,55306.31985,2.291593824,1.14211156,4,48424.6213814
7699472,0.272957267,2903.324575,0.544828698,0.272957267,4,10636.5598899
7699478,0.226943803,1871.962892,0.364642221,0.226943803,4,8248.5747965
7699484,0,0,0,0.45,13,5564.17044504
7699490,0,0,0,0.45,13,6517.71700665
7699496,2.261158619,89868.45066,5.630435828,2.261158619,4,39744.4262407
7699500,0.624506483,14035.54087,1.37292934,0.624506483,4,22474.606324
7699504,0.25749596,2317.913154,0.51651862,0.25749596,4,9001.74518715
7699510,0.588416516,15199.07323,1.240508585,0.588416516,4,25830.4683302
7699514,2.654281977,764691.3385,6.531463674,2.654281977,4,288097.246785
7699516,0.452066235,6249.902181,0.98138153,0.452066235,4,13825.1833517
7699524,0,0,0,0.45,13,6566.73381906
7699528,1.348569245,65199.13767,3.380581308,1.348569245,4,48346.8884654
7699532,1.661917579,65802.9649,2.783486753,1.661917579,4,39594.6059165
7699554,0.503748723,4296.812511,1.140369346,0.503748723,4,8529.67908015
7699556,0.624254508,16973.19022,1.27209576,0.624254508,4,27189.535536
7699562,1.324653668,29575.78427,2.924809402,1.324653668,4,22327.1829722
7699614,0.965884463,37063.59627,2.464710195,0.965884463,4,38372.7056776
7699622,1.315529708,83844.49725,3.306154788,1.315529708,4,63734.3964992
7699628,3.594349825,1580788.766,10.06231462,3.594349825,4,439798.242278
7699630,2.89537209,289177.9944,6.34059032,2.89537209,4,99875.932721
7699634,0.852624301,60056.91012,2.041293879,0.852624301,4,70437.7176928
7699640,2.248826554,536047.2269,5.271901663,2.248826554,4,238367.52519
7699646,0.926891908,32540.07345,2.210427556,0.926891908,4,35106.6481756
7699654,0.853241456,17969.80687,1.782491869,0.853241456,4,21060.6316603
7699658,0.708997383,11745.83139,1.4408373,0.708997383,4,16566.8227761
7699660,1.421825581,242193.0101,3.063587322,1.421825581,4,170339.479417
7699666,4.689310056,9596744.416,12.88933826,4.689310056,4,2046515.22809
7699668,1.888179543,133122.5653,4.06951603,1.888179543,4,70503.1353105
7699674,1.263177211,36367.85449,3.058941227,1.263177211,4,28790.7830756
7701620,1.134907626,22337.92515,2.116858309,1.134907626,4,19682.5914388
4571355,4.994644056,365198.7906,12.00008291,4.994644056,4,73118.0902686
4571885,2.180862648,216032.5135,3.950366182,2.180862648,4,99058.304759
4574049,2.067338996,116879.4334,4.582504072,2.067338996,4,56536.1468458
4574073,4.719988094,1236881.634,11.76658866,4.719988094,4,262051.837598
4574075,1.387044311,18629.08035,3.091691709,1.387044311,4,13430.7756523
4574093,0.987153047,12375.73699,2.246175473,0.987153047,4,12536.7962513
4571899,7.102030536,10561736.61,22.30373491,7.102030536,4,1487143.20174
4571901,0.620405247,6525.882778,1.292713631,0.620405247,4,10518.7399199
4574031,0.368524721,13086.98463,0.985820641,0.368524721,4,35511.8271087
4574043,1.29680793,37132.2725,3.038559677,1.29680793,4,28633.5863261
4573505,3.539016075,643296.2411,7.933834315,3.539016075,4,181772.635937
4573507,4.811034128,1533621.257,12.13531263,4.811034128,4,318771.660824
4573513,11.22558281,15539882.56,32.81966459,11.22558281,4,1384327.46957
4573529,0.319296861,4775.247381,0.72397936,0.319296861,4,14955.5092424
4573561,5.137086916,1910216.176,13.64033878,5.137086916,4,371848.129115
4573573,2.8331499,424283.135,5.318493115,2.8331499,4,149756.68071
4573599,0,0,0,0.45,13,7583.82186784
4573603,0.802186663,26270.87431,2.002097218,0.802186663,4,32749.0740901
4573609,2.239588687,69089.32745,5.357031046,2.239588687,4,30849.111955
4573625,2.841685148,189645.8922,6.463256446,2.841685148,4,66737.1137126
4573631,2.159260716,26625.20936,4.677654522,2.159260716,4,12330.7012561
4573673,1.563654316,27023.17818,3.40486547,1.563654316,4,17282.0628753
4574101,0.735271401,13976.27779,1.700985747,0.735271401,4,19008.3238255
4574149,0.687634041,13648.31094,1.435641341,0.687634041,4,19848.223348300002
